cohort,outcome_id,analysis_family,model_id,outcome_coding_status,n,people,events,nonevents,parameters,matrix_rank,model_status,warnings,term,loss_1_n,loss_1_events,loss_1_nonevents,loss_2plus_n,loss_2plus_events,loss_2plus_nonevents,prefrail_n,prefrail_events,prefrail_nonevents,frail_n,frail_events,frail_nonevents,estimate_scale,estimate,standard_error,ci_low,ci_high,p_value,any_withdrawal_n,any_withdrawal_events,any_withdrawal_nonevents,withdrawal_only_n,withdrawal_only_events,withdrawal_only_nonevents,frailty_only_n,frailty_only_events,frailty_only_nonevents,both_n,both_events,both_nonevents
hrs,incident_cancer,frailty_head_to_head,M3b_fried_any_withdrawal,PASS_BASELINE_FREE_RISK_SET,13372,8458,414,12958,22,22,PASS,,frail,,,,,,,5986.0,168.0,5818.0,844.0,29.0,815.0,risk_ratio,1.0719860128568786,0.21425154868660137,0.7043976037464089,1.6313996607156207,0.7456005509065906,3729.0,112.0,3617.0,,,,,,,,,
hrs,incident_cancer,frailty_head_to_head,M3b_fried_any_withdrawal,PASS_BASELINE_FREE_RISK_SET,13372,8458,414,12958,22,22,PASS,,any_withdrawal,,,,,,,5986.0,168.0,5818.0,844.0,29.0,815.0,risk_ratio,1.106707850033192,0.1763027017702986,0.7833644496107708,1.5635152526179301,0.5652312488990705,3729.0,112.0,3617.0,,,,,,,,,
hrs,incident_cancer,frailty_head_to_head,M4_fried4_withdrawal,PASS_BASELINE_FREE_RISK_SET,13409,8469,417,12992,22,22,NOT_EVALUABLE_LOSS_2PLUS_EVENTS,,,3378.0,101.0,3277.0,357.0,11.0,346.0,,,,,,,,,,,,,,,,,,,,,,,,
hrs,incident_cancer,frailty_head_to_head,M5_fi_withdrawal,PASS_BASELINE_FREE_RISK_SET,38274,14280,1125,37149,21,21,PASS,,fi_per_0_1,9957.0,341.0,9616.0,1070.0,32.0,1038.0,,,,,,,risk_ratio,1.0273310628430987,0.036247234254080773,0.9568783270975074,1.102971070401078,0.456938300963725,,,,,,,,,,,,
hrs,incident_cancer,frailty_head_to_head,M5_fi_withdrawal,PASS_BASELINE_FREE_RISK_SET,38274,14280,1125,37149,21,21,PASS,,loss_1,9957.0,341.0,9616.0,1070.0,32.0,1038.0,,,,,,,risk_ratio,1.2741288520664913,0.10592568033306021,1.035259555268118,1.5681133522576718,0.02218994925843583,,,,,,,,,,,,
hrs,incident_cancer,frailty_head_to_head,M5_fi_withdrawal,PASS_BASELINE_FREE_RISK_SET,38274,14280,1125,37149,21,21,PASS,,loss_2plus,9957.0,341.0,9616.0,1070.0,32.0,1038.0,,,,,,,risk_ratio,1.1451459413595249,0.24307288671872718,0.7111428074407791,1.8440167196957786,0.5771325980239519,,,,,,,,,,,,
hrs,incident_cancer,frailty_head_to_head,nonfrail_withdrawal,PASS_BASELINE_FREE_RISK_SET,12528,8050,385,12143,21,21,NOT_EVALUABLE_LOSS_2PLUS_EVENTS,,,2991.0,87.0,2904.0,308.0,10.0,298.0,,,,,,,,,,,,,,,,,,,,,,,,
hrs,incident_cancer,frailty_head_to_head,nonfrail_any_withdrawal,PASS_BASELINE_FREE_RISK_SET,12528,8050,385,12143,20,20,PASS,,any_withdrawal,,,,,,,,,,,,,risk_ratio,1.1074634842249007,0.1827835640602771,0.7740049953405187,1.5845832730730334,0.5765492032244153,3299.0,97.0,3202.0,,,,,,,,,
hrs,incident_cancer,frailty_head_to_head,four_state,PASS_BASELINE_FREE_RISK_SET,13372,8458,414,12958,22,22,PASS,,withdrawal_only,,,,,,,,,,,,,risk_ratio,1.1002033581905502,0.17748096423401413,0.7769639982084495,1.5579195846459495,0.5905370805230121,,,,3299.0,97.0,3202.0,414.0,14.0,400.0,430.0,15.0,415.0
hrs,incident_cancer,frailty_head_to_head,four_state,PASS_BASELINE_FREE_RISK_SET,13372,8458,414,12958,22,22,PASS,,frailty_only,,,,,,,,,,,,,risk_ratio,1.1470683236776733,0.2769248878019263,0.6666078061007891,1.9738228792744859,0.6202647505035566,,,,3299.0,97.0,3202.0,414.0,14.0,400.0,430.0,15.0,415.0
hrs,incident_cancer,frailty_head_to_head,four_state,PASS_BASELINE_FREE_RISK_SET,13372,8458,414,12958,22,22,PASS,,both,,,,,,,,,,,,,risk_ratio,1.3481729381792955,0.3147369882114554,0.7275133971221731,2.498332372199279,0.3425157551554662,,,,3299.0,97.0,3202.0,414.0,14.0,400.0,430.0,15.0,415.0
hrs,incident_arthritis,frailty_head_to_head,M0_routine,PASS_BASELINE_FREE_RISK_SET,5648,3773,500,5148,19,19,PASS,,__model__,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hrs,incident_arthritis,frailty_head_to_head,M1_withdrawal,PASS_BASELINE_FREE_RISK_SET,5648,3773,500,5148,21,21,NOT_EVALUABLE_LOSS_2PLUS_EVENTS,,,1307.0,133.0,1174.0,122.0,13.0,109.0,,,,,,,,,,,,,,,,,,,,,,,,
hrs,incident_arthritis,frailty_head_to_head,M2_fried,PASS_BASELINE_FREE_RISK_SET,5648,3773,500,5148,21,21,PASS,,prefrail,,,,,,,2178.0,203.0,1975.0,221.0,24.0,197.0,risk_ratio,1.0594529065452782,0.0937737347526137,0.88157914754761,1.273215756418082,0.5379787816731536,,,,,,,,,,,,
hrs,incident_arthritis,frailty_head_to_head,M2_fried,PASS_BASELINE_FREE_RISK_SET,5648,3773,500,5148,21,21,PASS,,frail,,,,,,,2178.0,203.0,1975.0,221.0,24.0,197.0,risk_ratio,1.1615029064855669,0.22383986873627032,0.7490097295867147,1.8011635209582844,0.503592651774361,,,,,,,,,,,,
hrs,incident_arthritis,frailty_head_to_head,M3_fried_withdrawal,PASS_BASELINE_FREE_RISK_SET,5648,3773,500,5148,23,23,NOT_EVALUABLE_LOSS_2PLUS_EVENTS,,,1307.0,133.0,1174.0,122.0,13.0,109.0,2178.0,203.0,1975.0,221.0,24.0,197.0,,,,,,,,,,,,,,,,,,
hrs,incident_arthritis,frailty_head_to_head,M1b_any_withdrawal,PASS_BASELINE_FREE_RISK_SET,5648,3773,500,5148,20,20,PASS,,any_withdrawal,,,,,,,,,,,,,risk_ratio,1.2180498162292526,0.15822025101443588,0.8932802432243165,1.6608957447226893,0.21251243016767518,1429.0,146.0,1283.0,,,,,,,,,
hrs,incident_arthritis,frailty_head_to_head,M3b_fried_any_withdrawal,PASS_BASELINE_FREE_RISK_SET,5648,3773,500,5148,22,22,PASS,,prefrail,,,,,,,2178.0,203.0,1975.0,221.0,24.0,197.0,risk_ratio,1.0592371967961174,0.09373983177745493,0.8814582234863183,1.272871940134451,0.5392663188934517,1429.0,146.0,1283.0,,,,,,,,,
hrs,incident_arthritis,frailty_head_to_head,M3b_fried_any_withdrawal,PASS_BASELINE_FREE_RISK_SET,5648,3773,500,5148,22,22,PASS,,frail,,,,,,,2178.0,203.0,1975.0,221.0,24.0,197.0,risk_ratio,1.1606657119256718,0.2236517289600026,0.7487459012103134,1.799201695344614,0.5052919934478439,1429.0,146.0,1283.0,,,,,,,,,
hrs,incident_arthritis,frailty_head_to_head,M3b_fried_any_withdrawal,PASS_BASELINE_FREE_RISK_SET,5648,3773,500,5148,22,22,PASS,,any_withdrawal,,,,,,,2178.0,203.0,1975.0,221.0,24.0,197.0,risk_ratio,1.217519738520876,0.1581798551968952,0.8929621974495728,1.6600415089482594,0.2134063960438024,1429.0,146.0,1283.0,,,,,,,,,
hrs,incident_arthritis,frailty_head_to_head,M4_fried4_withdrawal,PASS_BASELINE_FREE_RISK_SET,5663,3777,500,5163,22,22,NOT_EVALUABLE_LOSS_2PLUS_EVENTS,,,1308.0,133.0,1175.0,123.0,13.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,
hrs,incident_arthritis,frailty_head_to_head,M5_fi_withdrawal,PASS_BASELINE_FREE_RISK_SET,17153,6989,1609,15544,21,21,PASS,,fi_per_0_1,4021.0,450.0,3571.0,420.0,39.0,381.0,,,,,,,risk_ratio,1.3066139588764114,0.026629564471187635,1.240166989421958,1.3766210938467514,9.869150082240896e-24,,,,,,,,,,,,
hrs,incident_arthritis,frailty_head_to_head,M5_fi_withdrawal,PASS_BASELINE_FREE_RISK_SET,17153,6989,1609,15544,21,21,PASS,,loss_1,4021.0,450.0,3571.0,420.0,39.0,381.0,,,,,,,risk_ratio,1.2974718449041875,0.085315539596768,1.097683720883125,1.5336231705838688,0.002270150743549414,,,,,,,,,,,,
hrs,incident_arthritis,frailty_head_to_head,M5_fi_withdrawal,PASS_BASELINE_FREE_RISK_SET,17153,6989,1609,15544,21,21,PASS,,loss_2plus,4021.0,450.0,3571.0,420.0,39.0,381.0,,,,,,,risk_ratio,1.1286417301051255,0.20734679251771007,0.7517305392821736,1.694532932174169,0.5594657263640903,,,,,,,,,,,,
hrs,incident_arthritis,frailty_head_to_head,nonfrail_withdrawal,PASS_BASELINE_FREE_RISK_SET,5427,3663,476,4951,21,21,NOT_EVALUABLE_LOSS_2PLUS_EVENTS,,,1209.0,120.0,1089.0,111.0,12.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,
hrs,incident_arthritis,frailty_head_to_head,nonfrail_any_withdrawal,PASS_BASELINE_FREE_RISK_SET,5427,3663,476,4951,20,20,PASS,,any_withdrawal,,,,,,,,,,,,,risk_ratio,1.1946333783139704,0.16514916324779905,0.864289868823614,1.651238733741429,0.28155143539693017,1320.0,132.0,1188.0,,,,,,,,,
hrs,incident_arthritis,frailty_head_to_head,four_state,PASS_BASELINE_FREE_RISK_SET,5648,3773,500,5148,22,22,PASS,,withdrawal_only,,,,,,,,,,,,,risk_ratio,1.204631860989795,0.16090832337205657,0.8787977419814518,1.6512763417436784,0.24726453859510522,,,,1320.0,132.0,1188.0,112.0,10.0,102.0,109.0,14.0,95.0
hrs,incident_arthritis,frailty_head_to_head,four_state,PASS_BASELINE_FREE_RISK_SET,5648,3773,500,5148,22,22,PASS,,frailty_only,,,,,,,,,,,,,risk_ratio,1.0064902634096293,0.31734390380848515,0.540363439425232,1.8747061263358344,0.9837356542264157,,,,1320.0,132.0,1188.0,112.0,10.0,102.0,109.0,14.0,95.0
hrs,incident_arthritis,frailty_head_to_head,four_state,PASS_BASELINE_FREE_RISK_SET,5648,3773,500,5148,22,22,PASS,,both,,,,,,,,,,,,,risk_ratio,1.46745068415861,0.3036475985147738,0.8092788874281761,2.6609016296976957,0.20656580585501005,,,,1320.0,132.0,1188.0,112.0,10.0,102.0,109.0,14.0,95.0
