cohort,outcome_id,analysis_family,context_id,outcome_coding_status,context_fields,model_id,state_adjustment,n,people,events,nonevents,parameters,matrix_rank,loss_1_n,loss_1_events,loss_1_nonevents,loss_2plus_n,loss_2plus_events,loss_2plus_nonevents,model_status,warnings,term,estimate_scale,estimate,standard_error,ci_low,ci_high,p_value,log_rr_attenuation_percent
elsa,incident_any_iadl,clinical_context_graded,cesd_worsening,PASS_STRICT_COMPLETE_ITEM_COUNTS,cesd_worsening,base_same_set_cesd_worsening,unconditional,25401,7878,1392,24009,19,19,4719.0,371.0,4348.0,326.0,34.0,292.0,PASS,,loss_2plus,risk_ratio,2.776282231037563,0.17451094372443435,1.972057750726501,3.908477337205462,4.877989827470367e-09,
elsa,incident_any_iadl,clinical_context_graded,cesd_worsening,PASS_STRICT_COMPLETE_ITEM_COUNTS,cesd_worsening,base_same_set_cesd_worsening,current_state_held,25401,7878,1392,24009,22,22,4719.0,371.0,4348.0,326.0,34.0,292.0,PASS,,loss_1,risk_ratio,1.1847534903836194,0.10085833854169265,0.9722483693613458,1.4437060294564419,0.09277859036428579,68.75677355223037
elsa,incident_any_iadl,clinical_context_graded,cesd_worsening,PASS_STRICT_COMPLETE_ITEM_COUNTS,cesd_worsening,base_same_set_cesd_worsening,current_state_held,25401,7878,1392,24009,22,22,4719.0,371.0,4348.0,326.0,34.0,292.0,PASS,,loss_2plus,risk_ratio,1.5932232585876172,0.2331340015462257,1.0088639787219476,2.5160580665395544,0.04573645740412972,54.3870947572908
elsa,incident_any_iadl,clinical_context_graded,cesd_worsening,PASS_STRICT_COMPLETE_ITEM_COUNTS,cesd_worsening,plus_cesd_worsening,unconditional,25401,7878,1392,24009,20,20,4719.0,371.0,4348.0,326.0,34.0,292.0,PASS,,loss_1,risk_ratio,1.7059585586696735,0.05903545621965726,1.5195584348331599,1.9152238816125857,1.4619118696121896e-19,1.5667413548062499
elsa,incident_any_iadl,clinical_context_graded,cesd_worsening,PASS_STRICT_COMPLETE_ITEM_COUNTS,cesd_worsening,plus_cesd_worsening,unconditional,25401,7878,1392,24009,20,20,4719.0,371.0,4348.0,326.0,34.0,292.0,PASS,,loss_2plus,risk_ratio,2.746167221176722,0.17323622775630182,1.955545992601121,3.856434180120933,5.497097453800369e-09,1.0680999157205142
elsa,incident_any_iadl,clinical_context_graded,cesd_worsening,PASS_STRICT_COMPLETE_ITEM_COUNTS,cesd_worsening,plus_cesd_worsening,unconditional,25401,7878,1392,24009,20,20,4719.0,371.0,4348.0,326.0,34.0,292.0,PASS,,context_cesd_worsening,risk_ratio,1.2168845228766583,0.053486911288829674,1.095774591873712,1.3513800675781826,0.00024260443334929,
elsa,incident_any_iadl,clinical_context_graded,bmi_or_weight_loss,PASS_STRICT_COMPLETE_ITEM_COUNTS,bmi_or_weight_loss,base_same_set_bmi_or_weight_loss,unconditional,13138,6800,700,12438,16,16,2476.0,185.0,2291.0,176.0,16.0,160.0,NOT_EVALUABLE_LOSS_2PLUS_EVENTS,,,,,,,,,
elsa,incident_any_iadl,clinical_context_graded,bmi_or_weight_loss,PASS_STRICT_COMPLETE_ITEM_COUNTS,bmi_or_weight_loss,base_same_set_bmi_or_weight_loss,current_state_held,13138,6800,700,12438,19,19,2476.0,185.0,2291.0,176.0,16.0,160.0,NOT_EVALUABLE_LOSS_2PLUS_EVENTS,,,,,,,,,
elsa,incident_any_iadl,clinical_context_graded,bmi_or_weight_loss,PASS_STRICT_COMPLETE_ITEM_COUNTS,bmi_or_weight_loss,plus_bmi_or_weight_loss,unconditional,13138,6800,700,12438,17,17,2476.0,185.0,2291.0,176.0,16.0,160.0,NOT_EVALUABLE_LOSS_2PLUS_EVENTS,,,,,,,,,
elsa,incident_any_iadl,clinical_context_graded,incident_non_target_disease,PASS_STRICT_COMPLETE_ITEM_COUNTS,incident_non_target_disease,base_same_set_incident_non_target_disease,unconditional,25530,7909,1400,24130,19,19,4745.0,371.0,4374.0,329.0,34.0,295.0,PASS,,loss_1,risk_ratio,1.7035999828513657,0.05885035546053193,1.5180081863643435,1.91188224651286,1.397143183060576e-19,
elsa,incident_any_iadl,clinical_context_graded,incident_non_target_disease,PASS_STRICT_COMPLETE_ITEM_COUNTS,incident_non_target_disease,base_same_set_incident_non_target_disease,unconditional,25530,7909,1400,24130,19,19,4745.0,371.0,4374.0,329.0,34.0,295.0,PASS,,loss_2plus,risk_ratio,2.738606531873905,0.17464151069966874,1.944798076264332,3.8564238765747527,7.989963502510032e-09,
elsa,incident_any_iadl,clinical_context_graded,incident_non_target_disease,PASS_STRICT_COMPLETE_ITEM_COUNTS,incident_non_target_disease,base_same_set_incident_non_target_disease,current_state_held,25530,7909,1400,24130,22,22,4745.0,371.0,4374.0,329.0,34.0,295.0,PASS,,loss_1,risk_ratio,1.1575706401679666,0.10082882508329082,0.949996163869539,1.410500208254411,0.14672212729748643,72.53396945915541
elsa,incident_any_iadl,clinical_context_graded,incident_non_target_disease,PASS_STRICT_COMPLETE_ITEM_COUNTS,incident_non_target_disease,base_same_set_incident_non_target_disease,current_state_held,25530,7909,1400,24130,22,22,4745.0,371.0,4374.0,329.0,34.0,295.0,PASS,,loss_2plus,risk_ratio,1.5280229405152124,0.23333524671679093,0.9671961349321105,2.4140440831110683,0.06921412052109203,57.916022653604216
elsa,incident_any_iadl,clinical_context_graded,incident_non_target_disease,PASS_STRICT_COMPLETE_ITEM_COUNTS,incident_non_target_disease,plus_incident_non_target_disease,unconditional,25530,7909,1400,24130,20,20,4745.0,371.0,4374.0,329.0,34.0,295.0,PASS,,loss_1,risk_ratio,1.706267277981294,0.05879133750818071,1.5205607815830142,1.9146541586313766,1.0068159053974662e-19,-0.2936604108549736
elsa,incident_any_iadl,clinical_context_graded,incident_non_target_disease,PASS_STRICT_COMPLETE_ITEM_COUNTS,incident_non_target_disease,plus_incident_non_target_disease,unconditional,25530,7909,1400,24130,20,20,4745.0,371.0,4374.0,329.0,34.0,295.0,PASS,,loss_2plus,risk_ratio,2.745022644714693,0.17426277365481466,1.950801988461021,3.86259054715281,6.8469560673017995e-09,-0.23227953134427565
elsa,incident_any_iadl,clinical_context_graded,incident_non_target_disease,PASS_STRICT_COMPLETE_ITEM_COUNTS,incident_non_target_disease,plus_incident_non_target_disease,unconditional,25530,7909,1400,24130,20,20,4745.0,371.0,4374.0,329.0,34.0,295.0,PASS,,context_incident_non_target_disease,risk_ratio,0.9189033216394848,0.06878165505059342,0.8030133593467524,1.0515183896902789,0.218844540808398,
elsa,incident_any_iadl,clinical_context_graded,fi_change,PASS_STRICT_COMPLETE_ITEM_COUNTS,fi_change,base_same_set_fi_change,unconditional,3935,3935,212,3723,13,13,728.0,67.0,661.0,62.0,5.0,57.0,NOT_EVALUABLE_LOSS_2PLUS_EVENTS,,,,,,,,,
elsa,incident_any_iadl,clinical_context_graded,fi_change,PASS_STRICT_COMPLETE_ITEM_COUNTS,fi_change,base_same_set_fi_change,current_state_held,3935,3935,212,3723,16,16,728.0,67.0,661.0,62.0,5.0,57.0,NOT_EVALUABLE_LOSS_2PLUS_EVENTS,,,,,,,,,
elsa,incident_any_iadl,clinical_context_graded,fi_change,PASS_STRICT_COMPLETE_ITEM_COUNTS,fi_change,plus_fi_change,unconditional,3935,3935,212,3723,14,14,728.0,67.0,661.0,62.0,5.0,57.0,NOT_EVALUABLE_LOSS_2PLUS_EVENTS,,,,,,,,,
elsa,incident_any_iadl,clinical_context_graded,joint_context,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease;fi_change,base_same_set_joint_context,unconditional,3674,3674,206,3468,13,13,670.0,65.0,605.0,55.0,5.0,50.0,NOT_EVALUABLE_LOSS_2PLUS_EVENTS,,,,,,,,,
elsa,incident_any_iadl,clinical_context_graded,joint_context,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease;fi_change,base_same_set_joint_context,current_state_held,3674,3674,206,3468,16,16,670.0,65.0,605.0,55.0,5.0,50.0,NOT_EVALUABLE_LOSS_2PLUS_EVENTS,,,,,,,,,
elsa,incident_any_iadl,clinical_context_graded,joint_context,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease;fi_change,plus_joint_context,unconditional,3674,3674,206,3468,18,18,670.0,65.0,605.0,55.0,5.0,50.0,NOT_EVALUABLE_LOSS_2PLUS_EVENTS,,,,,,,,,
elsa,incident_any_iadl,clinical_context_graded,joint_context_no_fi,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease,base_same_set_joint_context_no_fi,unconditional,10408,6501,546,9862,15,15,1950.0,148.0,1802.0,142.0,11.0,131.0,NOT_EVALUABLE_LOSS_2PLUS_EVENTS,,,,,,,,,
elsa,incident_any_iadl,clinical_context_graded,joint_context_no_fi,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease,base_same_set_joint_context_no_fi,current_state_held,10408,6501,546,9862,18,18,1950.0,148.0,1802.0,142.0,11.0,131.0,NOT_EVALUABLE_LOSS_2PLUS_EVENTS,,,,,,,,,
elsa,incident_any_iadl,clinical_context_graded,joint_context_no_fi,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease,plus_joint_context_no_fi,unconditional,10408,6501,546,9862,19,19,1950.0,148.0,1802.0,142.0,11.0,131.0,NOT_EVALUABLE_LOSS_2PLUS_EVENTS,,,,,,,,,
elsa,multimorbidity_progression,clinical_context_graded,self_rated_health_worsening,PASS_STRICT_COMMON_SIX,self_rated_health_worsening,base_same_set_self_rated_health_worsening,unconditional,21196,8134,2777,18419,17,17,4144.0,583.0,3561.0,310.0,49.0,261.0,PASS,,loss_1,risk_ratio,1.1651926008530817,0.04520590698725017,1.06639568802908,1.2731426170636824,0.0007196003716660232,
elsa,multimorbidity_progression,clinical_context_graded,self_rated_health_worsening,PASS_STRICT_COMMON_SIX,self_rated_health_worsening,base_same_set_self_rated_health_worsening,unconditional,21196,8134,2777,18419,17,17,4144.0,583.0,3561.0,310.0,49.0,261.0,PASS,,loss_2plus,risk_ratio,1.382557654788044,0.13426529277738447,1.0626651219224192,1.7987469705932109,0.01583701990970015,
elsa,multimorbidity_progression,clinical_context_graded,self_rated_health_worsening,PASS_STRICT_COMMON_SIX,self_rated_health_worsening,base_same_set_self_rated_health_worsening,current_state_held,21196,8134,2777,18419,20,20,4144.0,583.0,3561.0,310.0,49.0,261.0,PASS,,loss_1,risk_ratio,1.0009709902009207,0.07836684330734282,0.858451004463748,1.1671521356652141,0.990119004729426,99.36520245069079
elsa,multimorbidity_progression,clinical_context_graded,self_rated_health_worsening,PASS_STRICT_COMMON_SIX,self_rated_health_worsening,base_same_set_self_rated_health_worsening,current_state_held,21196,8134,2777,18419,20,20,4144.0,583.0,3561.0,310.0,49.0,261.0,PASS,,loss_2plus,risk_ratio,1.0214494424762455,0.18712050278016332,0.7078473572886215,1.4739886400530955,0.9096999856202326,93.44849109826923
elsa,multimorbidity_progression,clinical_context_graded,self_rated_health_worsening,PASS_STRICT_COMMON_SIX,self_rated_health_worsening,plus_self_rated_health_worsening,unconditional,21196,8134,2777,18419,18,18,4144.0,583.0,3561.0,310.0,49.0,261.0,PASS,,loss_1,risk_ratio,1.1591966396063473,0.04517959381014736,1.0609628410290826,1.266525836071024,0.001076321604774611,3.374520546035205
elsa,multimorbidity_progression,clinical_context_graded,self_rated_health_worsening,PASS_STRICT_COMMON_SIX,self_rated_health_worsening,plus_self_rated_health_worsening,unconditional,21196,8134,2777,18419,18,18,4144.0,583.0,3561.0,310.0,49.0,261.0,PASS,,loss_2plus,risk_ratio,1.3656617083561187,0.13469923827470048,1.0487861244369299,1.778276674542626,0.02069011329139471,3.795845361890973
elsa,multimorbidity_progression,clinical_context_graded,self_rated_health_worsening,PASS_STRICT_COMMON_SIX,self_rated_health_worsening,plus_self_rated_health_worsening,unconditional,21196,8134,2777,18419,18,18,4144.0,583.0,3561.0,310.0,49.0,261.0,PASS,,context_self_rated_health_worsening,risk_ratio,1.1352259967950993,0.03886887930998987,1.0519547958462552,1.2250888240522626,0.0011021356226922673,
elsa,multimorbidity_progression,clinical_context_graded,cesd_worsening,PASS_STRICT_COMMON_SIX,cesd_worsening,base_same_set_cesd_worsening,unconditional,27337,8281,3629,23708,19,19,5314.0,745.0,4569.0,386.0,65.0,321.0,PASS,,loss_1,risk_ratio,1.137233874709122,0.03973021120848011,1.0520378629913225,1.2293292202512582,0.0012087659830593432,
elsa,multimorbidity_progression,clinical_context_graded,cesd_worsening,PASS_STRICT_COMMON_SIX,cesd_worsening,base_same_set_cesd_worsening,unconditional,27337,8281,3629,23708,19,19,5314.0,745.0,4569.0,386.0,65.0,321.0,PASS,,loss_2plus,risk_ratio,1.4582275052178908,0.11613425390281236,1.1613727442140804,1.8309603592539803,0.0011615737101718095,
elsa,multimorbidity_progression,clinical_context_graded,cesd_worsening,PASS_STRICT_COMMON_SIX,cesd_worsening,base_same_set_cesd_worsening,current_state_held,27337,8281,3629,23708,22,22,5314.0,745.0,4569.0,386.0,65.0,321.0,PASS,,loss_1,risk_ratio,0.9732338916714064,0.067947518610605,0.851883470676032,1.1118706260918654,0.6896786780937513,121.09726148030254
elsa,multimorbidity_progression,clinical_context_graded,cesd_worsening,PASS_STRICT_COMMON_SIX,cesd_worsening,base_same_set_cesd_worsening,current_state_held,27337,8281,3629,23708,22,22,5314.0,745.0,4569.0,386.0,65.0,321.0,PASS,,loss_2plus,risk_ratio,1.0759548715181757,0.1625430242962173,0.7824150273838739,1.479622508548402,0.6524258515602884,80.59270515797931
elsa,multimorbidity_progression,clinical_context_graded,cesd_worsening,PASS_STRICT_COMMON_SIX,cesd_worsening,plus_cesd_worsening,unconditional,27337,8281,3629,23708,20,20,5314.0,745.0,4569.0,386.0,65.0,321.0,PASS,,loss_1,risk_ratio,1.1374507049039342,0.03968180044223936,1.0523382939806845,1.2294469501745642,0.001172212054058647,-0.14824885906258325
elsa,multimorbidity_progression,clinical_context_graded,cesd_worsening,PASS_STRICT_COMMON_SIX,cesd_worsening,plus_cesd_worsening,unconditional,27337,8281,3629,23708,20,20,5314.0,745.0,4569.0,386.0,65.0,321.0,PASS,,loss_2plus,risk_ratio,1.4588209981826825,0.11616173678449163,1.1617828367868137,1.8318042213677788,0.0011504594302071333,-0.10787114878055463
elsa,multimorbidity_progression,clinical_context_graded,cesd_worsening,PASS_STRICT_COMMON_SIX,cesd_worsening,plus_cesd_worsening,unconditional,27337,8281,3629,23708,20,20,5314.0,745.0,4569.0,386.0,65.0,321.0,PASS,,context_cesd_worsening,risk_ratio,0.9957188181594699,0.035331528357249085,0.9291000073363801,1.0671143655237705,0.9033490023621238,
elsa,multimorbidity_progression,clinical_context_graded,bmi_or_weight_loss,PASS_STRICT_COMMON_SIX,bmi_or_weight_loss,base_same_set_bmi_or_weight_loss,unconditional,14060,7156,1905,12155,16,16,2768.0,379.0,2389.0,208.0,37.0,171.0,PASS,,loss_1,risk_ratio,1.0801001460730342,0.05608644890326791,0.9676608107886229,1.205604600847917,0.16949159410756975,
elsa,multimorbidity_progression,clinical_context_graded,bmi_or_weight_loss,PASS_STRICT_COMMON_SIX,bmi_or_weight_loss,base_same_set_bmi_or_weight_loss,unconditional,14060,7156,1905,12155,16,16,2768.0,379.0,2389.0,208.0,37.0,171.0,PASS,,loss_2plus,risk_ratio,1.4943540780512048,0.1527548325842098,1.107715834457132,2.0159449211833813,0.00854690086629203,
elsa,multimorbidity_progression,clinical_context_graded,bmi_or_weight_loss,PASS_STRICT_COMMON_SIX,bmi_or_weight_loss,base_same_set_bmi_or_weight_loss,current_state_held,14060,7156,1905,12155,19,19,2768.0,379.0,2389.0,208.0,37.0,171.0,PASS,,loss_1,risk_ratio,0.8100904782019647,0.09745230700066772,0.6692401276850702,0.9805846298300617,0.03068353020928723,373.3277691719775
elsa,multimorbidity_progression,clinical_context_graded,bmi_or_weight_loss,PASS_STRICT_COMMON_SIX,bmi_or_weight_loss,base_same_set_bmi_or_weight_loss,current_state_held,14060,7156,1905,12155,19,19,2768.0,379.0,2389.0,208.0,37.0,171.0,PASS,,loss_2plus,risk_ratio,0.8396189925162667,0.22216711419157598,0.5432168883460362,1.2977506180642935,0.43138318141712184,143.5174647497318
elsa,multimorbidity_progression,clinical_context_graded,bmi_or_weight_loss,PASS_STRICT_COMMON_SIX,bmi_or_weight_loss,plus_bmi_or_weight_loss,unconditional,14060,7156,1905,12155,17,17,2768.0,379.0,2389.0,208.0,37.0,171.0,PASS,,loss_1,risk_ratio,1.0788053177556172,0.05609535744707159,0.9664838998230733,1.2041803426118634,0.17629937559303266,1.556735211317491
elsa,multimorbidity_progression,clinical_context_graded,bmi_or_weight_loss,PASS_STRICT_COMMON_SIX,bmi_or_weight_loss,plus_bmi_or_weight_loss,unconditional,14060,7156,1905,12155,17,17,2768.0,379.0,2389.0,208.0,37.0,171.0,PASS,,loss_2plus,risk_ratio,1.4920593280446843,0.15278772973622606,1.10594350080631,2.012978996469594,0.008817745603606113,0.38257811776488115
elsa,multimorbidity_progression,clinical_context_graded,bmi_or_weight_loss,PASS_STRICT_COMMON_SIX,bmi_or_weight_loss,plus_bmi_or_weight_loss,unconditional,14060,7156,1905,12155,17,17,2768.0,379.0,2389.0,208.0,37.0,171.0,PASS,,context_bmi_or_weight_loss,risk_ratio,1.0822002939412936,0.09938169231252714,0.8906637926498916,1.3149265591253116,0.4266847243493932,
elsa,multimorbidity_progression,clinical_context_graded,fi_change,PASS_STRICT_COMMON_SIX,fi_change,base_same_set_fi_change,unconditional,4185,4185,564,3621,13,13,796.0,116.0,680.0,74.0,16.0,58.0,NOT_EVALUABLE_LOSS_2PLUS_EVENTS,,,,,,,,,
elsa,multimorbidity_progression,clinical_context_graded,fi_change,PASS_STRICT_COMMON_SIX,fi_change,base_same_set_fi_change,current_state_held,4185,4185,564,3621,16,16,796.0,116.0,680.0,74.0,16.0,58.0,NOT_EVALUABLE_LOSS_2PLUS_EVENTS,,,,,,,,,
elsa,multimorbidity_progression,clinical_context_graded,fi_change,PASS_STRICT_COMMON_SIX,fi_change,plus_fi_change,unconditional,4185,4185,564,3621,14,14,796.0,116.0,680.0,74.0,16.0,58.0,NOT_EVALUABLE_LOSS_2PLUS_EVENTS,,,,,,,,,
elsa,multimorbidity_progression,clinical_context_graded,joint_context,PASS_STRICT_COMMON_SIX,self_rated_health_worsening;cesd_worsening;bmi_or_weight_loss;fi_change,base_same_set_joint_context,unconditional,3900,3900,525,3375,13,13,735.0,106.0,629.0,66.0,13.0,53.0,NOT_EVALUABLE_LOSS_2PLUS_EVENTS,,,,,,,,,
elsa,multimorbidity_progression,clinical_context_graded,joint_context,PASS_STRICT_COMMON_SIX,self_rated_health_worsening;cesd_worsening;bmi_or_weight_loss;fi_change,base_same_set_joint_context,current_state_held,3900,3900,525,3375,16,16,735.0,106.0,629.0,66.0,13.0,53.0,NOT_EVALUABLE_LOSS_2PLUS_EVENTS,,,,,,,,,
elsa,multimorbidity_progression,clinical_context_graded,joint_context,PASS_STRICT_COMMON_SIX,self_rated_health_worsening;cesd_worsening;bmi_or_weight_loss;fi_change,plus_joint_context,unconditional,3900,3900,525,3375,17,17,735.0,106.0,629.0,66.0,13.0,53.0,NOT_EVALUABLE_LOSS_2PLUS_EVENTS,,,,,,,,,
elsa,multimorbidity_progression,clinical_context_graded,joint_context_no_fi,PASS_STRICT_COMMON_SIX,self_rated_health_worsening;cesd_worsening;bmi_or_weight_loss,base_same_set_joint_context_no_fi,unconditional,11142,6869,1500,9642,15,15,2185.0,311.0,1874.0,165.0,27.0,138.0,PASS,,loss_1,risk_ratio,1.154341988935386,0.06192881257054437,1.0223994153868758,1.3033120005404961,0.020467329357582,
elsa,multimorbidity_progression,clinical_context_graded,joint_context_no_fi,PASS_STRICT_COMMON_SIX,self_rated_health_worsening;cesd_worsening;bmi_or_weight_loss,base_same_set_joint_context_no_fi,unconditional,11142,6869,1500,9642,15,15,2185.0,311.0,1874.0,165.0,27.0,138.0,PASS,,loss_2plus,risk_ratio,1.409293766240162,0.18098092593624768,0.9884399440745949,2.009336967278099,0.05799741332939843,
elsa,multimorbidity_progression,clinical_context_graded,joint_context_no_fi,PASS_STRICT_COMMON_SIX,self_rated_health_worsening;cesd_worsening;bmi_or_weight_loss,base_same_set_joint_context_no_fi,current_state_held,11142,6869,1500,9642,18,18,2185.0,311.0,1874.0,165.0,27.0,138.0,PASS,,loss_1,risk_ratio,0.8524913710995115,0.11028433942997148,0.6867770783392306,1.0581913123200568,0.1478696184460378,211.19045740236749
elsa,multimorbidity_progression,clinical_context_graded,joint_context_no_fi,PASS_STRICT_COMMON_SIX,self_rated_health_worsening;cesd_worsening;bmi_or_weight_loss,base_same_set_joint_context_no_fi,current_state_held,11142,6869,1500,9642,18,18,2185.0,311.0,1874.0,165.0,27.0,138.0,PASS,,loss_2plus,risk_ratio,0.7675771084506637,0.25766932443967316,0.4632265974159014,1.2718928936813618,0.30462163507140383,177.09852715089954
elsa,multimorbidity_progression,clinical_context_graded,joint_context_no_fi,PASS_STRICT_COMMON_SIX,self_rated_health_worsening;cesd_worsening;bmi_or_weight_loss,plus_joint_context_no_fi,unconditional,11142,6869,1500,9642,18,18,2185.0,311.0,1874.0,165.0,27.0,138.0,PASS,,loss_1,risk_ratio,1.1406746331675652,0.06193591980982566,1.0102801803550778,1.2878987869430985,0.03357847477493051,8.298310321420633
elsa,multimorbidity_progression,clinical_context_graded,joint_context_no_fi,PASS_STRICT_COMMON_SIX,self_rated_health_worsening;cesd_worsening;bmi_or_weight_loss,plus_joint_context_no_fi,unconditional,11142,6869,1500,9642,18,18,2185.0,311.0,1874.0,165.0,27.0,138.0,PASS,,loss_2plus,risk_ratio,1.3886590772218745,0.18228944167068908,0.9714726610235358,1.9850008241292028,0.07167235936342072,4.299213251400714
elsa,multimorbidity_progression,clinical_context_graded,joint_context_no_fi,PASS_STRICT_COMMON_SIX,self_rated_health_worsening;cesd_worsening;bmi_or_weight_loss,plus_joint_context_no_fi,unconditional,11142,6869,1500,9642,18,18,2185.0,311.0,1874.0,165.0,27.0,138.0,PASS,,context_self_rated_health_worsening,risk_ratio,1.137903016042665,0.05204865571184261,1.027546188071551,1.2601119919962482,0.013063075450566126,
elsa,multimorbidity_progression,clinical_context_graded,joint_context_no_fi,PASS_STRICT_COMMON_SIX,self_rated_health_worsening;cesd_worsening;bmi_or_weight_loss,plus_joint_context_no_fi,unconditional,11142,6869,1500,9642,18,18,2185.0,311.0,1874.0,165.0,27.0,138.0,PASS,,context_cesd_worsening,risk_ratio,1.08788996231672,0.05378046331973662,0.9790546992522338,1.2088237470423173,0.11726245090309,
elsa,multimorbidity_progression,clinical_context_graded,joint_context_no_fi,PASS_STRICT_COMMON_SIX,self_rated_health_worsening;cesd_worsening;bmi_or_weight_loss,plus_joint_context_no_fi,unconditional,11142,6869,1500,9642,18,18,2185.0,311.0,1874.0,165.0,27.0,138.0,PASS,,context_bmi_or_weight_loss,risk_ratio,1.0533431348531614,0.11539808321947781,0.8401229381884519,1.320677854761063,0.6524611069013239,
