cohort,outcome_id,analysis_family,model_id,outcome_coding_status,n,people,events,nonevents,parameters,matrix_rank,model_status,any_withdrawal_n,any_withdrawal_events,any_withdrawal_nonevents,warnings,term,estimate_scale,estimate,standard_error,ci_low,ci_high,p_value,two_domain_any_n,two_domain_any_events,two_domain_any_nonevents,alcohol_loss_n,alcohol_loss_events,alcohol_loss_nonevents,activity_loss_n,activity_loss_events,activity_loss_nonevents,work_loss_n,work_loss_events,work_loss_nonevents,loss_1_n,loss_1_events,loss_1_nonevents,loss_2plus_n,loss_2plus_events,loss_2plus_nonevents,direction_expansion_n,direction_expansion_events,direction_expansion_nonevents,direction_mixed_n,direction_mixed_events,direction_mixed_nonevents,direction_contraction_1_n,direction_contraction_1_events,direction_contraction_1_nonevents,direction_contraction_2_plus_n,direction_contraction_2_plus_events,direction_contraction_2_plus_nonevents
klosa,incident_heart_disease,specificity,any_withdrawal,PASS_BASELINE_FREE_RISK_SET,14866,5099,198,14668,19,19,PASS,4482.0,66.0,4416.0,,any_withdrawal,risk_ratio,1.18798969587298,0.2387526151403414,0.7440225172436615,1.896877426141364,0.4705954089441323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,incident_heart_disease,specificity,two_domain_any_current_adjusted,PASS_BASELINE_FREE_RISK_SET,14866,5099,198,14668,19,19,PASS,,,,,two_domain_any,risk_ratio,0.9486471381799606,0.238231877402421,0.5947320719569144,1.513171115551046,0.8248664977344273,3091.0,45.0,3046.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,incident_heart_disease,specificity,domain_specific_current_adjusted,PASS_BASELINE_FREE_RISK_SET,14866,5099,198,14668,21,21,NOT_EVALUABLE_EPV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,incident_heart_disease,specificity,withdrawal_gradient,PASS_BASELINE_FREE_RISK_SET,14866,5099,198,14668,20,20,NOT_EVALUABLE_EPV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,incident_heart_disease,specificity,direction_symmetry,PASS_BASELINE_FREE_RISK_SET,14866,5099,198,14668,22,22,NOT_EVALUABLE_EPV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,incident_heart_disease,current_state_decomposition,three_domain_any_without_current_states,PASS_BASELINE_FREE_RISK_SET,14866,5099,198,14668,16,16,PASS,4482.0,66.0,4416.0,,any_withdrawal,risk_ratio,1.1347607764446537,0.1532634977964433,0.8403228827631503,1.532365768171296,0.4094476315227076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,incident_heart_disease,current_state_decomposition,two_domain_any_without_current_states,PASS_BASELINE_FREE_RISK_SET,14866,5099,198,14668,16,16,PASS,,,,,two_domain_any,risk_ratio,1.0546020921239372,0.1709061802860699,0.7544197063072966,1.4742265656819429,0.7557485349904804,3091.0,45.0,3046.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,incident_heart_disease,current_state_decomposition,domain_specific_without_current_states,PASS_BASELINE_FREE_RISK_SET,14866,5099,198,14668,18,18,NOT_EVALUABLE_ALCOHOL_LOSS_EVENTS,,,,,,,,,,,,,,,727.0,9.0,718.0,,,,,,,,,,,,,,,,,,,,,,,,
klosa,incident_hypertension,specificity,any_withdrawal,PASS_BASELINE_FREE_RISK_SET,8857,3246,589,8268,19,19,PASS,2517.0,153.0,2364.0,,any_withdrawal,risk_ratio,1.2296959760088209,0.1351536960070283,0.9435278359981512,1.60265774439245,0.126050046275549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,incident_hypertension,specificity,two_domain_any_current_adjusted,PASS_BASELINE_FREE_RISK_SET,8857,3246,589,8268,19,19,PASS,,,,,two_domain_any,risk_ratio,1.1399426641303232,0.143346317748332,0.8607289318345123,1.5097311469883077,0.3608655721828058,1675.0,100.0,1575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,incident_hypertension,specificity,domain_specific_current_adjusted,PASS_BASELINE_FREE_RISK_SET,8857,3246,589,8268,21,21,PASS,,,,,alcohol_loss,risk_ratio,1.4446384191112405,0.2100612693624711,0.9570941986001535,2.1805378875189527,0.0799116570032198,,,,394.0,31.0,363.0,1336.0,72.0,1264.0,974.0,59.0,915.0,,,,,,,,,,,,,,,,,,
klosa,incident_hypertension,specificity,domain_specific_current_adjusted,PASS_BASELINE_FREE_RISK_SET,8857,3246,589,8268,21,21,PASS,,,,,activity_loss,risk_ratio,1.111817090978393,0.164940884402812,0.8047026109267178,1.5361417087588258,0.5204652538976305,,,,394.0,31.0,363.0,1336.0,72.0,1264.0,974.0,59.0,915.0,,,,,,,,,,,,,,,,,,
klosa,incident_hypertension,specificity,domain_specific_current_adjusted,PASS_BASELINE_FREE_RISK_SET,8857,3246,589,8268,21,21,PASS,,,,,work_loss,risk_ratio,1.1638287474924596,0.1675299175072419,0.8380836266764233,1.6161840064354662,0.3651472262372962,,,,394.0,31.0,363.0,1336.0,72.0,1264.0,974.0,59.0,915.0,,,,,,,,,,,,,,,,,,
klosa,incident_hypertension,specificity,withdrawal_gradient,PASS_BASELINE_FREE_RISK_SET,8857,3246,589,8268,20,20,NOT_EVALUABLE_LOSS_2PLUS_EVENTS,,,,,,,,,,,,,,,,,,,,,,,,2334.0,144.0,2190.0,183.0,9.0,174.0,,,,,,,,,,,,
klosa,incident_hypertension,specificity,direction_symmetry,PASS_BASELINE_FREE_RISK_SET,8857,3246,589,8268,22,22,NOT_EVALUABLE_DIRECTION_CONTRACTION_2_PLUS_EVENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.0,72.0,725.0,355.0,26.0,329.0,1998.0,120.0,1878.0,164.0,7.0,157.0
klosa,incident_hypertension,current_state_decomposition,three_domain_any_without_current_states,PASS_BASELINE_FREE_RISK_SET,8857,3246,589,8268,16,16,PASS,2517.0,153.0,2364.0,,any_withdrawal,risk_ratio,0.8536260887413221,0.0933543061444808,0.7108931838757695,1.0250168603489462,0.0900216504861151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,incident_hypertension,current_state_decomposition,two_domain_any_without_current_states,PASS_BASELINE_FREE_RISK_SET,8857,3246,589,8268,16,16,PASS,,,,,two_domain_any,risk_ratio,0.8529868222963636,0.10910760977999,0.6887629160026703,1.056367150592102,0.1450116868537325,1675.0,100.0,1575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,incident_hypertension,current_state_decomposition,domain_specific_without_current_states,PASS_BASELINE_FREE_RISK_SET,8857,3246,589,8268,18,18,PASS,,,,,alcohol_loss,risk_ratio,1.0409467764762028,0.1805950212207715,0.7306439018035334,1.483034606573045,0.8241476453721217,,,,394.0,31.0,363.0,1336.0,72.0,1264.0,974.0,59.0,915.0,,,,,,,,,,,,,,,,,,
klosa,incident_hypertension,current_state_decomposition,domain_specific_without_current_states,PASS_BASELINE_FREE_RISK_SET,8857,3246,589,8268,18,18,PASS,,,,,activity_loss,risk_ratio,0.7792451304176984,0.1243262767764231,0.6107273627346516,0.994261941303458,0.0448295674236968,,,,394.0,31.0,363.0,1336.0,72.0,1264.0,974.0,59.0,915.0,,,,,,,,,,,,,,,,,,
klosa,incident_hypertension,current_state_decomposition,domain_specific_without_current_states,PASS_BASELINE_FREE_RISK_SET,8857,3246,589,8268,18,18,PASS,,,,,work_loss,risk_ratio,0.8389195959148937,0.1332958856630339,0.6460389095380903,1.0893865338748818,0.1876130844717646,,,,394.0,31.0,363.0,1336.0,72.0,1264.0,974.0,59.0,915.0,,,,,,,,,,,,,,,,,,
klosa,incident_cancer,specificity,any_withdrawal,PASS_BASELINE_FREE_RISK_SET,15382,5265,222,15160,19,19,PASS,4645.0,55.0,4590.0,,any_withdrawal,risk_ratio,0.8497181478559879,0.2412766859215628,0.529541262355806,1.3634837964915276,0.4997052252097314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,incident_cancer,specificity,two_domain_any_current_adjusted,PASS_BASELINE_FREE_RISK_SET,15382,5265,222,15160,19,19,PASS,,,,,two_domain_any,risk_ratio,0.7257478836918991,0.2413455199813396,0.4522224296916386,1.1647144327680146,0.1841155032317752,3211.0,33.0,3178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,incident_cancer,specificity,domain_specific_current_adjusted,PASS_BASELINE_FREE_RISK_SET,15382,5265,222,15160,21,21,NOT_EVALUABLE_ALCOHOL_LOSS_EVENTS,,,,,,,,,,,,,,,720.0,10.0,710.0,,,,,,,,,,,,,,,,,,,,,,,,
klosa,incident_cancer,specificity,withdrawal_gradient,PASS_BASELINE_FREE_RISK_SET,15382,5265,222,15160,20,20,NOT_EVALUABLE_LOSS_2PLUS_EVENTS,,,,,,,,,,,,,,,,,,,,,,,,4327.0,49.0,4278.0,318.0,6.0,312.0,,,,,,,,,,,,
klosa,incident_cancer,specificity,direction_symmetry,PASS_BASELINE_FREE_RISK_SET,15382,5265,222,15160,22,22,NOT_EVALUABLE_DIRECTION_MIXED_EVENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1406.0,28.0,1378.0,561.0,7.0,554.0,,,,,,
klosa,incident_cancer,current_state_decomposition,three_domain_any_without_current_states,PASS_BASELINE_FREE_RISK_SET,15382,5265,222,15160,16,16,PASS,4645.0,55.0,4590.0,,any_withdrawal,risk_ratio,0.8046645424363043,0.1624110719780594,0.5852889291742631,1.106265629810752,0.1808486884169803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,incident_cancer,current_state_decomposition,two_domain_any_without_current_states,PASS_BASELINE_FREE_RISK_SET,15382,5265,222,15160,16,16,PASS,,,,,two_domain_any,risk_ratio,0.6931121647219882,0.1951585543630117,0.4728073927729557,1.0160680231078638,0.0603421497864322,3211.0,33.0,3178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,incident_cancer,current_state_decomposition,domain_specific_without_current_states,PASS_BASELINE_FREE_RISK_SET,15382,5265,222,15160,18,18,NOT_EVALUABLE_ALCOHOL_LOSS_EVENTS,,,,,,,,,,,,,,,720.0,10.0,710.0,,,,,,,,,,,,,,,,,,,,,,,,
klosa,incident_arthritis,specificity,any_withdrawal,PASS_BASELINE_FREE_RISK_SET,12426,4282,219,12207,19,19,PASS,3638.0,63.0,3575.0,,any_withdrawal,risk_ratio,0.9933445006389454,0.2542450361658185,0.6035122984604077,1.6349845719247904,0.9790459709614056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,incident_arthritis,specificity,two_domain_any_current_adjusted,PASS_BASELINE_FREE_RISK_SET,12426,4282,219,12207,19,19,PASS,,,,,two_domain_any,risk_ratio,0.7770775285138939,0.2409716772064437,0.4845614795556561,1.2461772361166488,0.2952569188691287,2502.0,38.0,2464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,incident_arthritis,specificity,domain_specific_current_adjusted,PASS_BASELINE_FREE_RISK_SET,12426,4282,219,12207,21,21,NOT_EVALUABLE_ALCOHOL_LOSS_EVENTS,,,,,,,,,,,,,,,603.0,10.0,593.0,,,,,,,,,,,,,,,,,,,,,,,,
klosa,incident_arthritis,specificity,withdrawal_gradient,PASS_BASELINE_FREE_RISK_SET,12426,4282,219,12207,20,20,NOT_EVALUABLE_LOSS_2PLUS_EVENTS,,,,,,,,,,,,,,,,,,,,,,,,3353.0,60.0,3293.0,285.0,3.0,282.0,,,,,,,,,,,,
klosa,incident_arthritis,specificity,direction_symmetry,PASS_BASELINE_FREE_RISK_SET,12426,4282,219,12207,22,22,NOT_EVALUABLE_EPV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,incident_arthritis,current_state_decomposition,three_domain_any_without_current_states,PASS_BASELINE_FREE_RISK_SET,12426,4282,219,12207,16,16,PASS,3638.0,63.0,3575.0,,any_withdrawal,risk_ratio,0.971335577035754,0.153788038633726,0.7185627173762459,1.3130277711324116,0.8500044891312926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,incident_arthritis,current_state_decomposition,two_domain_any_without_current_states,PASS_BASELINE_FREE_RISK_SET,12426,4282,219,12207,16,16,PASS,,,,,two_domain_any,risk_ratio,0.8046934557346966,0.1818054383435071,0.5634785647209207,1.1491680398223438,0.2320088673906604,2502.0,38.0,2464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,incident_arthritis,current_state_decomposition,domain_specific_without_current_states,PASS_BASELINE_FREE_RISK_SET,12426,4282,219,12207,18,18,NOT_EVALUABLE_ALCOHOL_LOSS_EVENTS,,,,,,,,,,,,,,,603.0,10.0,593.0,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_diabetes,specificity,any_withdrawal,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,18,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_diabetes,specificity,two_domain_any_current_adjusted,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,18,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_diabetes,specificity,domain_specific_current_adjusted,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,20,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_diabetes,specificity,withdrawal_gradient,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,19,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_diabetes,specificity,direction_symmetry,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,21,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_diabetes,current_state_decomposition,three_domain_any_without_current_states,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,15,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_diabetes,current_state_decomposition,two_domain_any_without_current_states,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,15,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_diabetes,current_state_decomposition,domain_specific_without_current_states,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,17,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_stroke,specificity,any_withdrawal,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,18,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_stroke,specificity,two_domain_any_current_adjusted,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,18,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_stroke,specificity,domain_specific_current_adjusted,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,20,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_stroke,specificity,withdrawal_gradient,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,19,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_stroke,specificity,direction_symmetry,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,21,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_stroke,current_state_decomposition,three_domain_any_without_current_states,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,15,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_stroke,current_state_decomposition,two_domain_any_without_current_states,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,15,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_stroke,current_state_decomposition,domain_specific_without_current_states,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,17,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_heart_disease,specificity,any_withdrawal,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,18,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_heart_disease,specificity,two_domain_any_current_adjusted,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,18,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_heart_disease,specificity,domain_specific_current_adjusted,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,20,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_heart_disease,specificity,withdrawal_gradient,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,19,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_heart_disease,specificity,direction_symmetry,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,21,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_heart_disease,current_state_decomposition,three_domain_any_without_current_states,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,15,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_heart_disease,current_state_decomposition,two_domain_any_without_current_states,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,15,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_heart_disease,current_state_decomposition,domain_specific_without_current_states,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,17,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_hypertension,specificity,any_withdrawal,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,18,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_hypertension,specificity,two_domain_any_current_adjusted,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,18,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_hypertension,specificity,domain_specific_current_adjusted,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,20,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_hypertension,specificity,withdrawal_gradient,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,19,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_hypertension,specificity,direction_symmetry,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,21,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_hypertension,current_state_decomposition,three_domain_any_without_current_states,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,15,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_hypertension,current_state_decomposition,two_domain_any_without_current_states,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,15,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_hypertension,current_state_decomposition,domain_specific_without_current_states,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,17,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_cancer,specificity,any_withdrawal,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,18,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_cancer,specificity,two_domain_any_current_adjusted,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,18,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_cancer,specificity,domain_specific_current_adjusted,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,20,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_cancer,specificity,withdrawal_gradient,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,19,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_cancer,specificity,direction_symmetry,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,21,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_cancer,current_state_decomposition,three_domain_any_without_current_states,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,15,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_cancer,current_state_decomposition,two_domain_any_without_current_states,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,15,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_cancer,current_state_decomposition,domain_specific_without_current_states,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,17,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_arthritis,specificity,any_withdrawal,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,18,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_arthritis,specificity,two_domain_any_current_adjusted,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,18,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_arthritis,specificity,domain_specific_current_adjusted,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,20,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_arthritis,specificity,withdrawal_gradient,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,19,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_arthritis,specificity,direction_symmetry,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,21,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_arthritis,current_state_decomposition,three_domain_any_without_current_states,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,15,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_arthritis,current_state_decomposition,two_domain_any_without_current_states,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,15,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhas,incident_arthritis,current_state_decomposition,domain_specific_without_current_states,PASS_BASELINE_FREE_RISK_SET,0,0,0,0,17,0,NOT_EVALUABLE_CLUSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
share,incident_diabetes,specificity,any_withdrawal,PASS_BASELINE_FREE_RISK_SET,29597,20844,909,28688,18,18,PASS,7842.0,289.0,7553.0,,any_withdrawal,risk_ratio,0.9464750653722168,0.1261929935091296,0.7390834991105897,1.2120620341941912,0.6628913068320788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
share,incident_diabetes,specificity,two_domain_any_current_adjusted,PASS_BASELINE_FREE_RISK_SET,29597,20844,909,28688,18,18,PASS,,,,,two_domain_any,risk_ratio,0.8758709314209319,0.1333561442531534,0.6744149010187693,1.1375043572574035,0.320293951727967,5782.0,240.0,5542.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
share,incident_diabetes,specificity,domain_specific_current_adjusted,PASS_BASELINE_FREE_RISK_SET,29597,20844,909,28688,20,20,PASS,,,,,alcohol_loss,risk_ratio,0.9647033865580754,0.1391926308788614,0.7343664386179,1.2672864323540385,0.7962799522416938,,,,3254.0,111.0,3143.0,2956.0,151.0,2805.0,2437.0,65.0,2372.0,,,,,,,,,,,,,,,,,,
share,incident_diabetes,specificity,domain_specific_current_adjusted,PASS_BASELINE_FREE_RISK_SET,29597,20844,909,28688,20,20,PASS,,,,,activity_loss,risk_ratio,0.8479457143369065,0.1965015777319945,0.5769067273323109,1.2463226729685195,0.4012584813441425,,,,3254.0,111.0,3143.0,2956.0,151.0,2805.0,2437.0,65.0,2372.0,,,,,,,,,,,,,,,,,,
share,incident_diabetes,specificity,domain_specific_current_adjusted,PASS_BASELINE_FREE_RISK_SET,29597,20844,909,28688,20,20,PASS,,,,,work_loss,risk_ratio,1.1772587580796567,0.159204666060527,0.8617011500600475,1.6083745314470992,0.3053517273963122,,,,3254.0,111.0,3143.0,2956.0,151.0,2805.0,2437.0,65.0,2372.0,,,,,,,,,,,,,,,,,,
share,incident_diabetes,specificity,withdrawal_gradient,PASS_BASELINE_FREE_RISK_SET,29597,20844,909,28688,19,19,PASS,,,,,loss_1,risk_ratio,0.9723137782502468,0.1298134630560298,0.7538918006132524,1.254018259127159,0.8287655728356755,,,,,,,,,,,,,7068.0,252.0,6816.0,774.0,37.0,737.0,,,,,,,,,,,,
share,incident_diabetes,specificity,withdrawal_gradient,PASS_BASELINE_FREE_RISK_SET,29597,20844,909,28688,19,19,PASS,,,,,loss_2plus,risk_ratio,1.1398116203669235,0.26638487177871,0.6762166600526279,1.9212341349625448,0.6232458288525693,,,,,,,,,,,,,7068.0,252.0,6816.0,774.0,37.0,737.0,,,,,,,,,,,,
share,incident_diabetes,specificity,direction_symmetry,PASS_BASELINE_FREE_RISK_SET,29597,20844,909,28688,21,21,PASS,,,,,direction_expansion,risk_ratio,0.975200828487655,0.4017437072367225,0.443740632418408,2.14318136858444,0.9501589739697972,,,,,,,,,,,,,,,,,,,3325.0,102.0,3223.0,770.0,25.0,745.0,6326.0,228.0,6098.0,746.0,36.0,710.0
share,incident_diabetes,specificity,direction_symmetry,PASS_BASELINE_FREE_RISK_SET,29597,20844,909,28688,21,21,PASS,,,,,direction_mixed,risk_ratio,0.888213179301007,0.2071257982626596,0.5918496754871599,1.3329780931866342,0.5671010783708552,,,,,,,,,,,,,,,,,,,3325.0,102.0,3223.0,770.0,25.0,745.0,6326.0,228.0,6098.0,746.0,36.0,710.0
